username,video_id,title,webpage_url,upload_date,timestamp,duration,view_count,like_count,comment_count,repost_count,thumbnail,collected_at
sierrenataraa,7167060282160844075,@Zahara💕 #PetSmartMadeMeBuyIt #fyp ,https://www.tiktok.com/@sierrenataraa/video/7167060282160844075,20221117,1668711295,10,20400,1778,10,2,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/a5863eab1c1f43beba8616a7eec2eb53_1668711296~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=H806p3yEAQ%2FgxdNvK%2BTVpHBRqO0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7165542836509805870,state tourney @secret acc #foryou #fyp #candycrush10 ,https://www.tiktok.com/@sierrenataraa/video/7165542836509805870,20221113,1668357970,12,20800,1579,8,11,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ea1c9b4a92e743d3b950f338487147b5_1668357971~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=zI%2BfQ60sFEDa9cIajxTbZoDOzIU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7163461884958493994,sry this is so long #foryou #fyp #makeuptut ,https://www.tiktok.com/@sierrenataraa/video/7163461884958493994,20221108,1667873448,160,141100,14200,82,30,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/f4415cb120d7421bb38a45df3f0e0295_1667873456~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=Y%2FfDPl2ipv%2FJMUYGOPmfhsDvMfU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7163356396484971818,where’s gru 🤨 (dc@d͎r͎e͎w͎ 🧑🏼‍🦰) #foryou #fyp ,https://www.tiktok.com/@sierrenataraa/video/7163356396484971818,20221107,1667848891,15,28300,2766,11,11,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ff62a05422804e17b1ae5ebd079121ff_1667848892~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=Zzvws1YQntM4xIFBHtKR5YWzwxo%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7163354715344932139,bday girl 💗 @secret acc #foryou #fyp #GenshinImpact32 ,https://www.tiktok.com/@sierrenataraa/video/7163354715344932139,20221107,1667848496,12,24400,1912,14,8,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/4395ecb0fba043d2a2d26121e5442f12_1667848497~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=W6yPtLEra%2FYWGXK%2BLNu%2BuSwH2nc%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7162346067890097451,@Zahara💕 (dc@Jeremiah Mitchell) #fyp #foryou ,https://www.tiktok.com/@sierrenataraa/video/7162346067890097451,20221105,1667613659,15,67000,8485,98,58,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/14a1c84521524420bf400bc848b3e8a1_1667613660~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=8XTfYDeTOvDxQbVFJGMP1jbMjSw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7162002107019873582,section champs🥇 off to state!🙌🏽 @secret acc #fyp #foryou #champs ,https://www.tiktok.com/@sierrenataraa/video/7162002107019873582,20221104,1667533579,7,23000,1242,14,6,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/fcb51ed9758041bd84319d82e70029c3_1667533580~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=og1MQrkZFVjhf6fVzUsHwlHfWFM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7161881025985908011,gameday! 🏐 #fyp #foryou #despicableme #gru #vector #minion ,https://www.tiktok.com/@sierrenataraa/video/7161881025985908011,20221103,1667505386,14,55500,5541,33,46,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ba5d052865b24b649b9d76f325acbc36_1667505387~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=FeyHTF5I55MJdH9HZn44KCLvD5c%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7161849528394485038,gru wanted to hit this (dc@d͎r͎e͎w͎ 🧑🏼‍🦰) #fyp #foryou ,https://www.tiktok.com/@sierrenataraa/video/7161849528394485038,20221103,1667498055,12,707300,164500,1647,3630,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/d6f7d85112a148ae9e272d09e8435e9a_1667498056~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=%2Ftoy2fL74%2F6naFyq2k6hRO1kDhw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7161621726755966254,1% @audreyywolf #fyp #foryou ,https://www.tiktok.com/@sierrenataraa/video/7161621726755966254,20221103,1667445014,11,21300,1717,9,8,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/5b8e832b1e604c75b43a02e9ceeb2527_1667445015~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=289NmNw5lhmVuxhGSxqEZ3GZDAg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7161449103388445995,back w @audrey (dc@Jeremiah Mitchell) #fyp #foryou ,https://www.tiktok.com/@sierrenataraa/video/7161449103388445995,20221102,1667404834,15,184600,33000,463,328,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/541000766f9c434b8b0857d3b14c19a2_1667404835~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=6M6WjAsz65dFsPqBOvGLFu4YjnY%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7160811605112999211,last one 🩸#fyp #halloween ,https://www.tiktok.com/@sierrenataraa/video/7160811605112999211,20221031,1667256386,10,10700,314,5,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/c08b14b262a54324ab6c361a71876ef1_1667256387~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=BukKFmmf0zt35JcrJ%2BfjrmXw9YQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7160721168025128238,🧛🏽‍♀️ #fyp #tiktokhalloween,https://www.tiktok.com/@sierrenataraa/video/7160721168025128238,20221031,1667235342,10,10300,478,4,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/c6ff9829c40a4d07a63a172bc1e4451a_1667235342~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=qIOujS1PkvW5bVFOhfLV96c0Uwc%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7160354787265875243,vampp #fyp #tiktokhalloween ,https://www.tiktok.com/@sierrenataraa/video/7160354787265875243,20221030,1667150026,7,13800,1064,8,2,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/63cbdbab6ad54d838e4a9a34a8abe027_1667150027~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=OccQ5%2BJZRj24qMvJe6erLijytek%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7160152818874174762,vamp edition #fyp #tiktokhalloween ,https://www.tiktok.com/@sierrenataraa/video/7160152818874174762,20221030,1667103001,11,43000,5808,19,7,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/7dd2aade4e92488fabf42f01e7d0a0b2_1667103002~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=snQD3qqOcP6Lb5J63y1DB%2FalgTQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7159370982774328618,stuck in my head 24/7 (dc@d͎r͎e͎w͎ 🧑🏼‍🦰) #fyp #StemDrop001 ,https://www.tiktok.com/@sierrenataraa/video/7159370982774328618,20221028,1666920959,15,14400,884,7,4,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/75a9dbb3fadf49d89c8c2a6feee7f234_1666920960~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=W9Keil7h0LPjsdYn195f2uz9K7k%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7159250388708003118,yes! (dc@MJ LOVE) #fyp #StemDrop001 ,https://www.tiktok.com/@sierrenataraa/video/7159250388708003118,20221027,1666892890,15,60900,8531,30,17,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/faf8ece8799247bc80ee3d8a86039b28_1666892891~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=V21OllMfzJHOUFZ6KIXLAPmrLPY%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7159249987661122862,@zahara.bishop (dc@Jdub) #fyp #StemDrop001 ,https://www.tiktok.com/@sierrenataraa/video/7159249987661122862,20221027,1666892794,12,68000,8141,51,83,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/0938729bfd2e4e79afc149701312a29d_1666892795~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=w%2BFveHzM1sBUHwT8sXUoA9TDggs%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7158509043240176942,@Zahara💕 👯‍♀️ dc@mxdiisyn #fyp #tiktokhalloween ,https://www.tiktok.com/@sierrenataraa/video/7158509043240176942,20221025,1666720291,15,428500,67300,382,756,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/cfe54c1228a344a18a9642d571d6f276_1666720291~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=lmjNicx%2FUfWRX1hGBUGsqhUeMDk%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7157854038342667566,i like this (dc@MJ LOVE) #fyp #swifttok ,https://www.tiktok.com/@sierrenataraa/video/7157854038342667566,20221023,1666567774,15,16300,1031,9,2,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ca194d2347404f869b1f8caf9605c244_1666567774~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=xUIw71DZVLFnfoXiQWYEMrpsY2g%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7157396716763893034,#fyp #swifttok ,https://www.tiktok.com/@sierrenataraa/video/7157396716763893034,20221022,1666461297,7,16400,1072,5,0,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/4d35b0fd685b4f1f824acb0a96100d84_1666461298~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=P%2FIR4KGPbZyHxSZiZfW2NjjidlU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7157362205174795562,dc@I see you 👩🏼‍🦲 #fyp #swifttok ,https://www.tiktok.com/@sierrenataraa/video/7157362205174795562,20221022,1666453261,11,66400,10600,40,20,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/79ca83af47ff47809fecbe0413160542_1666453262~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=%2Ffa6jyvFRzWUPZfHNaWHb3IV9dg%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7156997590603631914,#duet with @evandagreat26  w him this time #fyp #swifttok ,https://www.tiktok.com/@sierrenataraa/video/7156997590603631914,20221021,1666368375,12,17200,1623,11,2,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/d802c55cb74f4f8ab17b700219190e9b_1666368376~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=fqfO7RSqnXmFr0tXAVwLwfhM1MA%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7156416612822830379,again #fyp #swifttok ,https://www.tiktok.com/@sierrenataraa/video/7156416612822830379,20221020,1666233100,11,877000,152900,651,777,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/5f514a9d68014e2da3bb5463c2e7efea_1666233101~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=uM%2BD755J9tHJzLZ7cr2Niy3z3TY%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7156034303200202026,@zahara.bishop #fyp #swifttok ,https://www.tiktok.com/@sierrenataraa/video/7156034303200202026,20221019,1666144081,11,66600,9284,45,66,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/2e7317df6b3644bf8ad22ac92b6214dd_1666144082~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=kFHvcPpK4BNWXcZWOLAKNAuxl40%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7155537409638206766,still learning lol #fyp ,https://www.tiktok.com/@sierrenataraa/video/7155537409638206766,20221017,1666028392,15,32600,3989,23,7,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/c2af7ca928394d22ad07a78da2057b6a_1666028395~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=CJQAwBC1q7Q6oNGcU5K3p94WirI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7155338612672924970,i love my brother @xav #fyp #foryou #DidYouYawn ,https://www.tiktok.com/@sierrenataraa/video/7155338612672924970,20221017,1665982109,14,12000,399,5,1,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/9656fcb810e9429da818f5e46f34b4cf_1665982110~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=T3CqSLdZNdnLmPQqtIw32%2FVwalc%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7154050386083532074,@El🙏🏼 #fyp #dayofthegirl ,https://www.tiktok.com/@sierrenataraa/video/7154050386083532074,20221013,1665682177,13,16000,878,7,5,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/612cb6ae6816458fb7e07ecb8051b010_1665682178~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=zyI94pp62lVLC3bCJXZopmaIjzE%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7153742778277858606,dc@JAY2GOATED #fyp #dayofthegirl ,https://www.tiktok.com/@sierrenataraa/video/7153742778277858606,20221012,1665610544,11,18500,1834,15,4,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/a99e84768d7e457d85f804f22c18402f_1665610546~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=WW%2By2MFQhpi1fI7y9brYLjqjBFI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7153323217829170478,@zahara.bishop #fyp #dayofthegirl ,https://www.tiktok.com/@sierrenataraa/video/7153323217829170478,20221011,1665512867,9,365100,64700,244,316,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/0fe6878ac9d641cbaa94838911b32a3b_1665512868~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=PjYvnzirGA1X6VVJARf%2B62HCXjc%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7153322836080446766,@Zahara💕 #fyp #dayofthegirl ,https://www.tiktok.com/@sierrenataraa/video/7153322836080446766,20221011,1665512778,15,21100,1633,13,11,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ee94b9b652204edeba657b3f76ece020_1665512780~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=wS46%2BM3dyDw1%2FjJtDCu7132XE8U%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7153070477093752110,senior night edition 😢 @secret acc #fyp #cleantok ,https://www.tiktok.com/@sierrenataraa/video/7153070477093752110,20221011,1665454010,7,16700,1164,8,6,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/2e4111b76d80490386229e39f91e0774_1665454011~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=RtCzuBCSq7gsNizS%2FIiIbq2NuIk%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7153005079644294446,dc@I see you👩🏼‍🦲 #fyp #cleanTok ,https://www.tiktok.com/@sierrenataraa/video/7153005079644294446,20221010,1665438784,12,110100,19200,116,57,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/1448207d262c410a889d08dacf52cc24_1665438785~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=jJ1y1gc9%2FGi0zJdiei%2FHaKOzy2Q%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7152994654365994282,yk we’d throw in a reverse 😅 @Zahara💕 #fyp #cleanTok ,https://www.tiktok.com/@sierrenataraa/video/7152994654365994282,20221010,1665436357,23,14400,992,4,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/4ff15b5cb05e4edab631e34f01d3dfda_1665436359~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=qziD5S5LtGetF4B6J3Gz9r7MS9U%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7151215155618090283,i love you all so so much 💕#fyp #foryou ,https://www.tiktok.com/@sierrenataraa/video/7151215155618090283,20221006,1665022040,18,18000,1438,20,3,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-i-photomode-tx/98f23ab229244d90a7596a32bfd6424a~tplv-photomode-image.jpeg?dr=9616&x-expires=1777777200&x-signature=oOwHdk6AxweY9x1XV0GHTxOFpTY%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=9b759fb9&idc=useast8&ftpl=1,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7150887868095892778,lil hairstyle #fyp #curlyhair #andGO ,https://www.tiktok.com/@sierrenataraa/video/7150887868095892778,20221005,1664945849,15,18600,1679,11,4,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/5593a92fc4e946d1b03cd91831a1199e_1664945850~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=%2BytBIEPkN7sVv9%2FlANARvxIsNtQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7150802730590702890,gamedayy @secret acc #OverwatchMe #fyp ,https://www.tiktok.com/@sierrenataraa/video/7150802730590702890,20221004,1664926014,7,1100000,149800,1258,1869,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/d43a0bc47baf43c69cdbe4feb58b53ba_1664926015~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=jsssvn%2BioWsVGuOg06KuI06Dzs0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7150767881809153322,suit day🫡 dc@d͎r͎e͎w͎ 🧑🏼‍🦰 #OverwatchMe #fyp ,https://www.tiktok.com/@sierrenataraa/video/7150767881809153322,20221004,1664917900,15,17000,1457,15,4,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/1bc5545d6b1843c89060bc97b06f93a6_1664917901~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=wLH5xUgO04yg0Ef8zF1R7f1eevI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7150516051170676014,wunna,https://www.tiktok.com/@sierrenataraa/video/7150516051170676014,20221004,1664859273,10,10700,638,4,2,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/33697173de324b37a454b38ed5d54857_1664859274~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=Y43QIZJL86yyWjM%2BSjHgquRYj1o%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7150502414393576747,#fyp ,https://www.tiktok.com/@sierrenataraa/video/7150502414393576747,20221004,1664856094,9,8694,365,5,4,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/ac380513d3604a3fbcc999c8520cd83f_1664856095~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=Kj%2BFTF4R9OuM1OgkC4R9%2FN5t9JY%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7150152016931736875,alr gn ,https://www.tiktok.com/@sierrenataraa/video/7150152016931736875,20221003,1664774530,6,7542,353,4,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/a66133aa8eb6451ba28c4fad3a6861d8_1664774530~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=JrA3U8xGt4Wy9gFVOWviVUxenq8%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7150145715896093998,refreshing my curls #fyp #EndlessJourney ,https://www.tiktok.com/@sierrenataraa/video/7150145715896093998,20221003,1664773052,15,14200,1283,9,7,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/1dda2021546b4d44b2ddd888ec733cbd_1664773053~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=Wk1NO6cB5%2FG5iP3im2jNTHJmioY%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7150143475516706094,#fyp ,https://www.tiktok.com/@sierrenataraa/video/7150143475516706094,20221003,1664772527,8,6288,224,1,0,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/7b9c03bfd10648afb15213bacab5c5bb_1664772528~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=FT1XLodZWsIGx8gjqQ1gPZeND6w%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7150059451523878186,#duet with @evandagreat26 #fyp ,https://www.tiktok.com/@sierrenataraa/video/7150059451523878186,20221002,1664752954,12,12300,954,9,3,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/c7ee6f5eb5254435b0b7fd8dc5374fc0_1664752955~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=ggiPmcF9hmyOEnDvWNSvLf2UJOQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7149229744406465838,pj day @zahara.bishop #EndlessJourney #fyp ,https://www.tiktok.com/@sierrenataraa/video/7149229744406465838,20220930,1664559784,10,113800,17600,43,30,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/4f425327d7fc42b3affb45062766c9ad_1664559785~tplv-tiktokx-origin.image?dr=9636&x-expires=1777777200&x-signature=rrTNbU4rAOi1iM4bbwEhlyBHUo4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7148936260885810478,gameday 😄 @🙌🙌😊😊😊 #fyp #foryou ,https://www.tiktok.com/@sierrenataraa/video/7148936260885810478,20220929,1664491442,10,9351,558,4,1,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/24276b70eca245cbaecb7235263e7ec8_1664491443~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=xaNsXTYrGxsv4k%2FY16SwcBd0JYw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7148913740140891435,@zahara.bishop #MadeWithKeurigContest #fyp ,https://www.tiktok.com/@sierrenataraa/video/7148913740140891435,20220929,1664486203,15,10400,649,4,5,https://p16-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/560c959f0854455ba5161f3fdda0ef99_1664486204~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=rArNoWJN4NeCsvWwvOsgwMmN6sQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
sierrenataraa,7148899785008008494,@zahara.bishop (dc@drewjeeezy) #MadeWithKeurigContest #fyp ,https://www.tiktok.com/@sierrenataraa/video/7148899785008008494,20220929,1664482951,15,30900,3685,26,21,https://p19-common-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/68d6376baa8f47bfa5661928105fe7c5_1664482952~tplv-tiktokx-origin.image?dr=9636&x-expires=1777780800&x-signature=WZJV%2FT0cv36WlNO6m4FNf2HQZgY%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=useast8,2026-05-01T04:00:32.651762+00:00
